,Station,Arrive,Depart,Train,index,Station_sequence
1589,鴨宮,2021-11-30 18:01:00,2021-11-30 18:01:00,16-13-小田原-普通,20.0,鴨宮
2938,鴨宮,2021-11-30 18:02:00,2021-11-30 18:02:00,16-13-小田原-普通,20.5,鴨宮
1590,小田原,2021-11-30 18:05:00,,16-13-小田原-普通,21.0,小田原
1591,大宮(埼玉),2021-11-30 16:32:00,2021-11-30 16:32:00,16-33-平塚-普通,0.0,大宮(埼玉)
1592,さいたま新都心,2021-11-30 16:35:00,2021-11-30 16:35:00,16-33-平塚-普通,1.0,さいたま新都心
2939,さいたま新都心,2021-11-30 16:36:00,2021-11-30 16:36:00,16-33-平塚-普通,1.5,さいたま新都心
1593,浦和,2021-11-30 16:40:00,2021-11-30 16:40:00,16-33-平塚-普通,2.0,浦和
1594,赤羽,2021-11-30 16:48:00,2021-11-30 16:48:00,16-33-平塚-普通,3.0,赤羽
2940,赤羽,2021-11-30 16:49:00,2021-11-30 16:49:00,16-33-平塚-普通,3.5,赤羽
1595,尾久,2021-11-30 16:53:00,2021-11-30 16:53:00,16-33-平塚-普通,4.0,尾久/池袋
1596,上野,2021-11-30 16:59:00,2021-11-30 16:59:00,16-33-平塚-普通,5.0,上野/新宿
2941,上野,2021-11-30 17:01:00,2021-11-30 17:01:00,16-33-平塚-普通,5.5,上野/新宿
1597,東京,2021-11-30 17:06:00,2021-11-30 17:06:00,16-33-平塚-普通,6.0,東京/渋谷
2942,東京,2021-11-30 17:07:00,2021-11-30 17:07:00,16-33-平塚-普通,6.5,東京/渋谷
1598,新橋,2021-11-30 17:10:00,2021-11-30 17:10:00,16-33-平塚-普通,7.0,新橋/恵比寿
1599,品川,2021-11-30 17:15:00,2021-11-30 17:15:00,16-33-平塚-普通,8.0,品川/大崎
2943,品川,2021-11-30 17:16:00,2021-11-30 17:16:00,16-33-平塚-普通,8.5,品川/大崎
1600,川崎,2021-11-30 17:25:00,2021-11-30 17:25:00,16-33-平塚-普通,9.0,川崎/武蔵小杉
1601,横浜,2021-11-30 17:33:00,2021-11-30 17:33:00,16-33-平塚-普通,10.0,横浜
2944,横浜,2021-11-30 17:34:00,2021-11-30 17:34:00,16-33-平塚-普通,10.5,横浜
1602,戸塚,2021-11-30 17:44:00,2021-11-30 17:44:00,16-33-平塚-普通,11.0,戸塚
1603,大船,2021-11-30 17:49:00,2021-11-30 17:49:00,16-33-平塚-普通,12.0,大船
2945,大船,2021-11-30 17:50:00,2021-11-30 17:50:00,16-33-平塚-普通,12.5,大船
1604,藤沢,2021-11-30 17:55:00,2021-11-30 17:55:00,16-33-平塚-普通,13.0,藤沢
1605,辻堂,2021-11-30 17:59:00,2021-11-30 17:59:00,16-33-平塚-普通,14.0,辻堂
1606,茅ケ崎,2021-11-30 18:03:00,2021-11-30 18:03:00,16-33-平塚-普通,15.0,茅ケ崎
1607,平塚,2021-11-30 18:08:00,,16-33-平塚-普通,16.0,平塚
1317,大宮(埼玉),2021-11-30 16:42:00,2021-11-30 16:42:00,16-43-熱海-普通,0.0,大宮(埼玉)
1318,さいたま新都心,2021-11-30 16:45:00,2021-11-30 16:45:00,16-43-熱海-普通,1.0,さいたま新都心
2792,さいたま新都心,2021-11-30 16:46:00,2021-11-30 16:46:00,16-43-熱海-普通,1.5,さいたま新都心
1319,浦和,2021-11-30 16:50:00,2021-11-30 16:50:00,16-43-熱海-普通,2.0,浦和
1320,赤羽,2021-11-30 16:58:00,2021-11-30 16:58:00,16-43-熱海-普通,3.0,赤羽
1321,尾久,2021-11-30 17:03:00,2021-11-30 17:03:00,16-43-熱海-普通,4.0,尾久/池袋
1322,上野,2021-11-30 17:09:00,2021-11-30 17:09:00,16-43-熱海-普通,5.0,上野/新宿
2793,上野,2021-11-30 17:11:00,2021-11-30 17:11:00,16-43-熱海-普通,5.5,上野/新宿
1323,東京,2021-11-30 17:16:00,2021-11-30 17:16:00,16-43-熱海-普通,6.0,東京/渋谷
2794,東京,2021-11-30 17:17:00,2021-11-30 17:17:00,16-43-熱海-普通,6.5,東京/渋谷
1324,新橋,2021-11-30 17:20:00,2021-11-30 17:20:00,16-43-熱海-普通,7.0,新橋/恵比寿
1325,品川,2021-11-30 17:25:00,2021-11-30 17:25:00,16-43-熱海-普通,8.0,品川/大崎
2795,品川,2021-11-30 17:26:00,2021-11-30 17:26:00,16-43-熱海-普通,8.5,品川/大崎
1326,川崎,2021-11-30 17:35:00,2021-11-30 17:35:00,16-43-熱海-普通,9.0,川崎/武蔵小杉
1327,横浜,2021-11-30 17:43:00,2021-11-30 17:43:00,16-43-熱海-普通,10.0,横浜
2796,横浜,2021-11-30 17:44:00,2021-11-30 17:44:00,16-43-熱海-普通,10.5,横浜
1328,戸塚,2021-11-30 17:53:00,2021-11-30 17:53:00,16-43-熱海-普通,11.0,戸塚
2797,戸塚,2021-11-30 17:54:00,2021-11-30 17:54:00,16-43-熱海-普通,11.5,戸塚
1329,大船,2021-11-30 17:58:00,2021-11-30 17:58:00,16-43-熱海-普通,12.0,大船
2798,大船,2021-11-30 17:59:00,2021-11-30 17:59:00,16-43-熱海-普通,12.5,大船
1330,藤沢,2021-11-30 18:03:00,2021-11-30 18:03:00,16-43-熱海-普通,13.0,藤沢
2799,藤沢,2021-11-30 18:04:00,2021-11-30 18:04:00,16-43-熱海-普通,13.5,藤沢
1331,辻堂,2021-11-30 18:07:00,2021-11-30 18:07:00,16-43-熱海-普通,14.0,辻堂
2800,辻堂,2021-11-30 18:08:00,2021-11-30 18:08:00,16-43-熱海-普通,14.5,辻堂
1332,茅ケ崎,2021-11-30 18:11:00,2021-11-30 18:11:00,16-43-熱海-普通,15.0,茅ケ崎
2801,茅ケ崎,2021-11-30 18:12:00,2021-11-30 18:12:00,16-43-熱海-普通,15.5,茅ケ崎
1333,平塚,2021-11-30 18:16:00,2021-11-30 18:16:00,16-43-熱海-普通,16.0,平塚
1334,大磯,2021-11-30 18:19:00,2021-11-30 18:19:00,16-43-熱海-普通,17.0,大磯
2802,大磯,2021-11-30 18:20:00,2021-11-30 18:20:00,16-43-熱海-普通,17.5,大磯
1335,二宮,2021-11-30 18:24:00,2021-11-30 18:24:00,16-43-熱海-普通,18.0,二宮
1336,国府津,2021-11-30 18:28:00,2021-11-30 18:28:00,16-43-熱海-普通,19.0,国府津
2803,国府津,2021-11-30 18:29:00,2021-11-30 18:29:00,16-43-熱海-普通,19.5,国府津
1337,鴨宮,2021-11-30 18:32:00,2021-11-30 18:32:00,16-43-熱海-普通,20.0,鴨宮
1338,小田原,2021-11-30 18:35:00,2021-11-30 18:35:00,16-43-熱海-普通,21.0,小田原
1339,早川,2021-11-30 18:38:00,2021-11-30 18:38:00,16-43-熱海-普通,22.0,早川
1340,根府川,2021-11-30 18:42:00,2021-11-30 18:42:00,16-43-熱海-普通,23.0,根府川
2804,根府川,2021-11-30 18:43:00,2021-11-30 18:43:00,16-43-熱海-普通,23.5,根府川
1341,真鶴,2021-11-30 18:48:00,2021-11-30 18:48:00,16-43-熱海-普通,24.0,真鶴
1342,湯河原,2021-11-30 18:51:00,2021-11-30 18:51:00,16-43-熱海-普通,25.0,湯河原
2805,湯河原,2021-11-30 18:52:00,2021-11-30 18:52:00,16-43-熱海-普通,25.5,湯河原
1343,熱海,2021-11-30 18:58:00,,16-43-熱海-普通,26.0,熱海
264,大宮(埼玉),2021-11-30 16:54:00,2021-11-30 16:54:00,16-55-上野-普通,0.0,大宮(埼玉)
265,さいたま新都心,2021-11-30 16:57:00,2021-11-30 16:57:00,16-55-上野-普通,1.0,さいたま新都心
2223,さいたま新都心,2021-11-30 16:58:00,2021-11-30 16:58:00,16-55-上野-普通,1.5,さいたま新都心
266,浦和,2021-11-30 17:02:00,2021-11-30 17:02:00,16-55-上野-普通,2.0,浦和
267,赤羽,2021-11-30 17:10:00,2021-11-30 17:10:00,16-55-上野-普通,3.0,赤羽
268,尾久,2021-11-30 17:15:00,2021-11-30 17:15:00,16-55-上野-普通,4.0,尾久/池袋
269,上野,2021-11-30 17:21:00,,16-55-上野-普通,5.0,上野/新宿
2031,大宮(埼玉),2021-11-30 17:06:00,2021-11-30 17:06:00,17-07-小田原-普通,0.0,大宮(埼玉)
2032,さいたま新都心,2021-11-30 17:09:00,2021-11-30 17:09:00,17-07-小田原-普通,1.0,さいたま新都心
2033,浦和,2021-11-30 17:13:00,2021-11-30 17:13:00,17-07-小田原-普通,2.0,浦和
3176,浦和,2021-11-30 17:14:00,2021-11-30 17:14:00,17-07-小田原-普通,2.5,浦和
2034,赤羽,2021-11-30 17:22:00,2021-11-30 17:22:00,17-07-小田原-普通,3.0,赤羽
2035,尾久,2021-11-30 17:26:00,2021-11-30 17:26:00,17-07-小田原-普通,4.0,尾久/池袋
3177,尾久,2021-11-30 17:27:00,2021-11-30 17:27:00,17-07-小田原-普通,4.5,尾久/池袋
2036,上野,2021-11-30 17:32:00,2021-11-30 17:32:00,17-07-小田原-普通,5.0,上野/新宿
3178,上野,2021-11-30 17:33:00,2021-11-30 17:33:00,17-07-小田原-普通,5.5,上野/新宿
2037,東京,2021-11-30 17:38:00,2021-11-30 17:38:00,17-07-小田原-普通,6.0,東京/渋谷
3179,東京,2021-11-30 17:40:00,2021-11-30 17:40:00,17-07-小田原-普通,6.5,東京/渋谷
2038,新橋,2021-11-30 17:43:00,2021-11-30 17:43:00,17-07-小田原-普通,7.0,新橋/恵比寿
2039,品川,2021-11-30 17:48:00,2021-11-30 17:48:00,17-07-小田原-普通,8.0,品川/大崎
3180,品川,2021-11-30 17:49:00,2021-11-30 17:49:00,17-07-小田原-普通,8.5,品川/大崎
2040,川崎,2021-11-30 17:58:00,2021-11-30 17:58:00,17-07-小田原-普通,9.0,川崎/武蔵小杉
2041,横浜,2021-11-30 18:06:00,2021-11-30 18:06:00,17-07-小田原-普通,10.0,横浜
3181,横浜,2021-11-30 18:07:00,2021-11-30 18:07:00,17-07-小田原-普通,10.5,横浜
2042,戸塚,2021-11-30 18:17:00,2021-11-30 18:17:00,17-07-小田原-普通,11.0,戸塚
3182,戸塚,2021-11-30 18:18:00,2021-11-30 18:18:00,17-07-小田原-普通,11.5,戸塚
2043,大船,2021-11-30 18:23:00,2021-11-30 18:23:00,17-07-小田原-普通,12.0,大船
3183,大船,2021-11-30 18:24:00,2021-11-30 18:24:00,17-07-小田原-普通,12.5,大船
2044,藤沢,2021-11-30 18:30:00,2021-11-30 18:30:00,17-07-小田原-普通,13.0,藤沢
2045,辻堂,2021-11-30 18:34:00,2021-11-30 18:34:00,17-07-小田原-普通,14.0,辻堂
3184,辻堂,2021-11-30 18:35:00,2021-11-30 18:35:00,17-07-小田原-普通,14.5,辻堂
2046,茅ケ崎,2021-11-30 18:38:00,2021-11-30 18:38:00,17-07-小田原-普通,15.0,茅ケ崎
3185,茅ケ崎,2021-11-30 18:39:00,2021-11-30 18:39:00,17-07-小田原-普通,15.5,茅ケ崎
2047,平塚,2021-11-30 18:43:00,2021-11-30 18:43:00,17-07-小田原-普通,16.0,平塚
3186,平塚,2021-11-30 18:44:00,2021-11-30 18:44:00,17-07-小田原-普通,16.5,平塚
2048,大磯,2021-11-30 18:47:00,2021-11-30 18:47:00,17-07-小田原-普通,17.0,大磯
3187,大磯,2021-11-30 18:48:00,2021-11-30 18:48:00,17-07-小田原-普通,17.5,大磯
2049,二宮,2021-11-30 18:52:00,2021-11-30 18:52:00,17-07-小田原-普通,18.0,二宮
3188,二宮,2021-11-30 18:53:00,2021-11-30 18:53:00,17-07-小田原-普通,18.5,二宮
2050,国府津,2021-11-30 18:57:00,2021-11-30 18:57:00,17-07-小田原-普通,19.0,国府津
3189,国府津,2021-11-30 18:58:00,2021-11-30 18:58:00,17-07-小田原-普通,19.5,国府津
2051,鴨宮,2021-11-30 19:01:00,2021-11-30 19:01:00,17-07-小田原-普通,20.0,鴨宮
2052,小田原,2021-11-30 19:05:00,,17-07-小田原-普通,21.0,小田原
1775,大宮(埼玉),2021-11-30 17:15:00,2021-11-30 17:15:00,17-17-国府津-普通,0.0,大宮(埼玉)
1776,さいたま新都心,2021-11-30 17:19:00,2021-11-30 17:19:00,17-17-国府津-普通,1.0,さいたま新都心
3038,さいたま新都心,2021-11-30 17:20:00,2021-11-30 17:20:00,17-17-国府津-普通,1.5,さいたま新都心
1777,浦和,2021-11-30 17:24:00,2021-11-30 17:24:00,17-17-国府津-普通,2.0,浦和
1778,赤羽,2021-11-30 17:32:00,2021-11-30 17:32:00,17-17-国府津-普通,3.0,赤羽
3039,赤羽,2021-11-30 17:33:00,2021-11-30 17:33:00,17-17-国府津-普通,3.5,赤羽
1779,尾久,2021-11-30 17:37:00,2021-11-30 17:37:00,17-17-国府津-普通,4.0,尾久/池袋
1780,上野,2021-11-30 17:44:00,2021-11-30 17:44:00,17-17-国府津-普通,5.0,上野/新宿
3040,上野,2021-11-30 17:45:00,2021-11-30 17:45:00,17-17-国府津-普通,5.5,上野/新宿
1781,東京,2021-11-30 17:50:00,2021-11-30 17:50:00,17-17-国府津-普通,6.0,東京/渋谷
3041,東京,2021-11-30 17:52:00,2021-11-30 17:52:00,17-17-国府津-普通,6.5,東京/渋谷
1782,新橋,2021-11-30 17:54:00,2021-11-30 17:54:00,17-17-国府津-普通,7.0,新橋/恵比寿
3042,新橋,2021-11-30 17:55:00,2021-11-30 17:55:00,17-17-国府津-普通,7.5,新橋/恵比寿
1783,品川,2021-11-30 18:00:00,2021-11-30 18:00:00,17-17-国府津-普通,8.0,品川/大崎
3043,品川,2021-11-30 18:01:00,2021-11-30 18:01:00,17-17-国府津-普通,8.5,品川/大崎
1784,川崎,2021-11-30 18:10:00,2021-11-30 18:10:00,17-17-国府津-普通,9.0,川崎/武蔵小杉
1785,横浜,2021-11-30 18:19:00,2021-11-30 18:19:00,17-17-国府津-普通,10.0,横浜
3044,横浜,2021-11-30 18:20:00,2021-11-30 18:20:00,17-17-国府津-普通,10.5,横浜
1786,戸塚,2021-11-30 18:29:00,2021-11-30 18:29:00,17-17-国府津-普通,11.0,戸塚
3045,戸塚,2021-11-30 18:30:00,2021-11-30 18:30:00,17-17-国府津-普通,11.5,戸塚
1787,大船,2021-11-30 18:35:00,2021-11-30 18:35:00,17-17-国府津-普通,12.0,大船
3046,大船,2021-11-30 18:40:00,2021-11-30 18:40:00,17-17-国府津-普通,12.5,大船
1788,藤沢,2021-11-30 18:45:00,2021-11-30 18:45:00,17-17-国府津-普通,13.0,藤沢
3047,藤沢,2021-11-30 18:46:00,2021-11-30 18:46:00,17-17-国府津-普通,13.5,藤沢
1789,辻堂,2021-11-30 18:50:00,2021-11-30 18:50:00,17-17-国府津-普通,14.0,辻堂
1790,茅ケ崎,2021-11-30 18:54:00,2021-11-30 18:54:00,17-17-国府津-普通,15.0,茅ケ崎
1791,平塚,2021-11-30 18:59:00,2021-11-30 18:59:00,17-17-国府津-普通,16.0,平塚
3048,平塚,2021-11-30 19:00:00,2021-11-30 19:00:00,17-17-国府津-普通,16.5,平塚
1792,大磯,2021-11-30 19:03:00,2021-11-30 19:03:00,17-17-国府津-普通,17.0,大磯
3049,大磯,2021-11-30 19:04:00,2021-11-30 19:04:00,17-17-国府津-普通,17.5,大磯
1793,二宮,2021-11-30 19:08:00,2021-11-30 19:08:00,17-17-国府津-普通,18.0,二宮
3050,二宮,2021-11-30 19:09:00,2021-11-30 19:09:00,17-17-国府津-普通,18.5,二宮
1794,国府津,2021-11-30 19:13:00,,17-17-国府津-普通,19.0,国府津
215,大宮(埼玉),2021-11-30 17:33:00,2021-11-30 17:33:00,17-34-熱海-普通,0.0,大宮(埼玉)
216,さいたま新都心,2021-11-30 17:37:00,2021-11-30 17:37:00,17-34-熱海-普通,1.0,さいたま新都心
217,浦和,2021-11-30 17:41:00,2021-11-30 17:41:00,17-34-熱海-普通,2.0,浦和
2192,浦和,2021-11-30 17:42:00,2021-11-30 17:42:00,17-34-熱海-普通,2.5,浦和
218,赤羽,2021-11-30 17:50:00,2021-11-30 17:50:00,17-34-熱海-普通,3.0,赤羽
219,尾久,2021-11-30 17:55:00,2021-11-30 17:55:00,17-34-熱海-普通,4.0,尾久/池袋
220,上野,2021-11-30 18:02:00,2021-11-30 18:02:00,17-34-熱海-普通,5.0,上野/新宿
2193,上野,2021-11-30 18:04:00,2021-11-30 18:04:00,17-34-熱海-普通,5.5,上野/新宿
221,東京,2021-11-30 18:09:00,2021-11-30 18:09:00,17-34-熱海-普通,6.0,東京/渋谷
2194,東京,2021-11-30 18:10:00,2021-11-30 18:10:00,17-34-熱海-普通,6.5,東京/渋谷
222,新橋,2021-11-30 18:13:00,2021-11-30 18:13:00,17-34-熱海-普通,7.0,新橋/恵比寿
2195,新橋,2021-11-30 18:14:00,2021-11-30 18:14:00,17-34-熱海-普通,7.5,新橋/恵比寿
223,品川,2021-11-30 18:19:00,2021-11-30 18:19:00,17-34-熱海-普通,8.0,品川/大崎
2196,品川,2021-11-30 18:20:00,2021-11-30 18:20:00,17-34-熱海-普通,8.5,品川/大崎
224,川崎,2021-11-30 18:30:00,2021-11-30 18:30:00,17-34-熱海-普通,9.0,川崎/武蔵小杉
225,横浜,2021-11-30 18:39:00,2021-11-30 18:39:00,17-34-熱海-普通,10.0,横浜
2197,横浜,2021-11-30 18:41:00,2021-11-30 18:41:00,17-34-熱海-普通,10.5,横浜
226,戸塚,2021-11-30 18:52:00,2021-11-30 18:52:00,17-34-熱海-普通,11.0,戸塚
2198,戸塚,2021-11-30 18:53:00,2021-11-30 18:53:00,17-34-熱海-普通,11.5,戸塚
227,大船,2021-11-30 18:58:00,2021-11-30 18:58:00,17-34-熱海-普通,12.0,大船
2199,大船,2021-11-30 18:59:00,2021-11-30 18:59:00,17-34-熱海-普通,12.5,大船
228,藤沢,2021-11-30 19:04:00,2021-11-30 19:04:00,17-34-熱海-普通,13.0,藤沢
229,辻堂,2021-11-30 19:08:00,2021-11-30 19:08:00,17-34-熱海-普通,14.0,辻堂
230,茅ケ崎,2021-11-30 19:12:00,2021-11-30 19:12:00,17-34-熱海-普通,15.0,茅ケ崎
2200,茅ケ崎,2021-11-30 19:13:00,2021-11-30 19:13:00,17-34-熱海-普通,15.5,茅ケ崎
231,平塚,2021-11-30 19:17:00,2021-11-30 19:17:00,17-34-熱海-普通,16.0,平塚
2201,平塚,2021-11-30 19:18:00,2021-11-30 19:18:00,17-34-熱海-普通,16.5,平塚
232,大磯,2021-11-30 19:22:00,2021-11-30 19:22:00,17-34-熱海-普通,17.0,大磯
233,二宮,2021-11-30 19:27:00,2021-11-30 19:27:00,17-34-熱海-普通,18.0,二宮
234,国府津,2021-11-30 19:31:00,2021-11-30 19:31:00,17-34-熱海-普通,19.0,国府津
2202,国府津,2021-11-30 19:32:00,2021-11-30 19:32:00,17-34-熱海-普通,19.5,国府津
235,鴨宮,2021-11-30 19:35:00,2021-11-30 19:35:00,17-34-熱海-普通,20.0,鴨宮
2203,鴨宮,2021-11-30 19:36:00,2021-11-30 19:36:00,17-34-熱海-普通,20.5,鴨宮
236,小田原,2021-11-30 19:39:00,2021-11-30 19:39:00,17-34-熱海-普通,21.0,小田原
2204,小田原,2021-11-30 19:44:00,2021-11-30 19:44:00,17-34-熱海-普通,21.5,小田原
237,早川,2021-11-30 19:46:00,2021-11-30 19:46:00,17-34-熱海-普通,22.0,早川
2205,早川,2021-11-30 19:47:00,2021-11-30 19:47:00,17-34-熱海-普通,22.5,早川
238,根府川,2021-11-30 19:51:00,2021-11-30 19:51:00,17-34-熱海-普通,23.0,根府川
2206,根府川,2021-11-30 19:52:00,2021-11-30 19:52:00,17-34-熱海-普通,23.5,根府川
239,真鶴,2021-11-30 19:56:00,2021-11-30 19:56:00,17-34-熱海-普通,24.0,真鶴
2207,真鶴,2021-11-30 19:57:00,2021-11-30 19:57:00,17-34-熱海-普通,24.5,真鶴
240,湯河原,2021-11-30 20:00:00,2021-11-30 20:00:00,17-34-熱海-普通,25.0,湯河原
2208,湯河原,2021-11-30 20:01:00,2021-11-30 20:01:00,17-34-熱海-普通,25.5,湯河原
241,熱海,2021-11-30 20:07:00,,17-34-熱海-普通,26.0,熱海
786,大宮(埼玉),2021-11-30 17:43:00,2021-11-30 17:43:00,17-44-上野-草津,0.0,大宮(埼玉)
787,浦和,2021-11-30 17:50:00,2021-11-30 17:50:00,17-44-上野-草津,1.0,浦和
788,赤羽,2021-11-30 17:58:00,2021-11-30 17:58:00,17-44-上野-草津,2.0,赤羽
2503,赤羽,2021-11-30 17:59:00,2021-11-30 17:59:00,17-44-上野-草津,2.5,赤羽
789,上野,2021-11-30 18:09:00,,17-44-上野-草津,3.0,上野/新宿
1833,大宮(埼玉),2021-11-30 17:50:00,2021-11-30 17:50:00,17-51-小田原-普通,0.0,大宮(埼玉)
1834,さいたま新都心,2021-11-30 17:53:00,2021-11-30 17:53:00,17-51-小田原-普通,1.0,さいたま新都心
3070,さいたま新都心,2021-11-30 17:54:00,2021-11-30 17:54:00,17-51-小田原-普通,1.5,さいたま新都心
1835,浦和,2021-11-30 17:57:00,2021-11-30 17:57:00,17-51-小田原-普通,2.0,浦和
3071,浦和,2021-11-30 17:58:00,2021-11-30 17:58:00,17-51-小田原-普通,2.5,浦和
1836,赤羽,2021-11-30 18:06:00,2021-11-30 18:06:00,17-51-小田原-普通,3.0,赤羽
1837,尾久,2021-11-30 18:10:00,2021-11-30 18:10:00,17-51-小田原-普通,4.0,尾久/池袋
3072,尾久,2021-11-30 18:11:00,2021-11-30 18:11:00,17-51-小田原-普通,4.5,尾久/池袋
1838,上野,2021-11-30 18:18:00,2021-11-30 18:18:00,17-51-小田原-普通,5.0,上野/新宿
3073,上野,2021-11-30 18:19:00,2021-11-30 18:19:00,17-51-小田原-普通,5.5,上野/新宿
1839,東京,2021-11-30 18:25:00,2021-11-30 18:25:00,17-51-小田原-普通,6.0,東京/渋谷
3074,東京,2021-11-30 18:26:00,2021-11-30 18:26:00,17-51-小田原-普通,6.5,東京/渋谷
1840,新橋,2021-11-30 18:29:00,2021-11-30 18:29:00,17-51-小田原-普通,7.0,新橋/恵比寿
1841,品川,2021-11-30 18:35:00,2021-11-30 18:35:00,17-51-小田原-普通,8.0,品川/大崎
3075,品川,2021-11-30 18:36:00,2021-11-30 18:36:00,17-51-小田原-普通,8.5,品川/大崎
1842,川崎,2021-11-30 18:44:00,2021-11-30 18:44:00,17-51-小田原-普通,9.0,川崎/武蔵小杉
3076,川崎,2021-11-30 18:45:00,2021-11-30 18:45:00,17-51-小田原-普通,9.5,川崎/武蔵小杉
1843,横浜,2021-11-30 18:53:00,2021-11-30 18:53:00,17-51-小田原-普通,10.0,横浜
3077,横浜,2021-11-30 18:57:00,2021-11-30 18:57:00,17-51-小田原-普通,10.5,横浜
1844,戸塚,2021-11-30 19:07:00,2021-11-30 19:07:00,17-51-小田原-普通,11.0,戸塚
1845,大船,2021-11-30 19:12:00,2021-11-30 19:12:00,17-51-小田原-普通,12.0,大船
3078,大船,2021-11-30 19:13:00,2021-11-30 19:13:00,17-51-小田原-普通,12.5,大船
1846,藤沢,2021-11-30 19:17:00,2021-11-30 19:17:00,17-51-小田原-普通,13.0,藤沢
3079,藤沢,2021-11-30 19:18:00,2021-11-30 19:18:00,17-51-小田原-普通,13.5,藤沢
1847,辻堂,2021-11-30 19:21:00,2021-11-30 19:21:00,17-51-小田原-普通,14.0,辻堂
1848,茅ケ崎,2021-11-30 19:25:00,2021-11-30 19:25:00,17-51-小田原-普通,15.0,茅ケ崎
1849,平塚,2021-11-30 19:30:00,2021-11-30 19:30:00,17-51-小田原-普通,16.0,平塚
3080,平塚,2021-11-30 19:31:00,2021-11-30 19:31:00,17-51-小田原-普通,16.5,平塚
1850,大磯,2021-11-30 19:35:00,2021-11-30 19:35:00,17-51-小田原-普通,17.0,大磯
1851,二宮,2021-11-30 19:40:00,2021-11-30 19:40:00,17-51-小田原-普通,18.0,二宮
1852,国府津,2021-11-30 19:44:00,2021-11-30 19:44:00,17-51-小田原-普通,19.0,国府津
3081,国府津,2021-11-30 19:45:00,2021-11-30 19:45:00,17-51-小田原-普通,19.5,国府津
1853,鴨宮,2021-11-30 19:49:00,2021-11-30 19:49:00,17-51-小田原-普通,20.0,鴨宮
1854,小田原,2021-11-30 19:53:00,,17-51-小田原-普通,21.0,小田原
1068,大宮(埼玉),2021-11-30 18:05:00,2021-11-30 18:05:00,18-06-平塚-普通,0.0,大宮(埼玉)
1069,さいたま新都心,2021-11-30 18:08:00,2021-11-30 18:08:00,18-06-平塚-普通,1.0,さいたま新都心
2657,さいたま新都心,2021-11-30 18:09:00,2021-11-30 18:09:00,18-06-平塚-普通,1.5,さいたま新都心
1070,浦和,2021-11-30 18:13:00,2021-11-30 18:13:00,18-06-平塚-普通,2.0,浦和
1071,赤羽,2021-11-30 18:21:00,2021-11-30 18:21:00,18-06-平塚-普通,3.0,赤羽
1072,尾久,2021-11-30 18:26:00,2021-11-30 18:26:00,18-06-平塚-普通,4.0,尾久/池袋
1073,上野,2021-11-30 18:32:00,2021-11-30 18:32:00,18-06-平塚-普通,5.0,上野/新宿
2658,上野,2021-11-30 18:33:00,2021-11-30 18:33:00,18-06-平塚-普通,5.5,上野/新宿
1074,東京,2021-11-30 18:39:00,2021-11-30 18:39:00,18-06-平塚-普通,6.0,東京/渋谷
2659,東京,2021-11-30 18:40:00,2021-11-30 18:40:00,18-06-平塚-普通,6.5,東京/渋谷
1075,新橋,2021-11-30 18:43:00,2021-11-30 18:43:00,18-06-平塚-普通,7.0,新橋/恵比寿
1076,品川,2021-11-30 18:48:00,2021-11-30 18:48:00,18-06-平塚-普通,8.0,品川/大崎
2660,品川,2021-11-30 18:49:00,2021-11-30 18:49:00,18-06-平塚-普通,8.5,品川/大崎
1077,川崎,2021-11-30 18:58:00,2021-11-30 18:58:00,18-06-平塚-普通,9.0,川崎/武蔵小杉
2661,川崎,2021-11-30 18:59:00,2021-11-30 18:59:00,18-06-平塚-普通,9.5,川崎/武蔵小杉
1078,横浜,2021-11-30 19:08:00,2021-11-30 19:08:00,18-06-平塚-普通,10.0,横浜
2662,横浜,2021-11-30 19:09:00,2021-11-30 19:09:00,18-06-平塚-普通,10.5,横浜
1079,戸塚,2021-11-30 19:19:00,2021-11-30 19:19:00,18-06-平塚-普通,11.0,戸塚
1080,大船,2021-11-30 19:24:00,2021-11-30 19:24:00,18-06-平塚-普通,12.0,大船
2663,大船,2021-11-30 19:25:00,2021-11-30 19:25:00,18-06-平塚-普通,12.5,大船
